# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	372146	373081	-	LCCHNM_02060	birA	bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	COG:COG1654, COG:K, SO:0001217, UniRef:UniRef50_A0A448AAE8, UniRef:UniRef90_A0A0H2ZLU1
contig_1	cds	373365	374558	+	LCCHNM_02065	rfaL	O-antigen ligase	COG:COG3307, COG:M, RefSeq:WP_120164270.1, SO:0001217, UniParc:UPI000BC2E0C7, UniRef:UniRef100_UPI000BC2E0C7, UniRef:UniRef50_X8KFL8, UniRef:UniRef90_D3H7C1
contig_1	cds	374703	375146	+	LCCHNM_02070	marR	DNA-binding transcriptional regulator, MarR family	COG:COG1846, COG:K, SO:0001217, UniRef:UniRef50_S3AFE4, UniRef:UniRef90_A0A0F2DA44
contig_1	cds	375150	375914	+	LCCHNM_02075		putative SnoaL-like aldol condensation-catalyzing enzyme	COG:COG4922, COG:R, SO:0001217, UniRef:UniRef50_A3CMJ6, UniRef:UniRef90_A3CMJ6
contig_1	cds	375929	376393	+	LCCHNM_02080		ATP-binding cassette domain-containing protein	SO:0001217, UniRef:UniRef50_E1M5Z2, UniRef:UniRef90_UPI0019332CB9
contig_1	cds	376377	376658	+	LCCHNM_02085		ATP-binding cassette domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4U9YFQ4, UniRef:UniRef90_UPI001150651D
contig_1	cds	376651	378171	+	LCCHNM_02090	osmF	Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein)	COG:COG1732, COG:M, SO:0001217, UniRef:UniRef50_G6FFV0, UniRef:UniRef90_K8MF78
contig_1	cds	378515	379306	+	LCCHNM_02095	pnuC	nicotinamide riboside transporter PnuC	COG:COG3201, COG:H, SO:0001217, UniRef:UniRef50_A0A1S0ZE49, UniRef:UniRef90_A0A1S0Z6X7
contig_1	cds	379711	380295	+	LCCHNM_02100		Integral membrane protein	SO:0001217, UniRef:UniRef50_E6KMF9, UniRef:UniRef90_A0A139Q396
contig_1	cds	380333	380866	-	LCCHNM_02105	tetR	TetR family transcriptional regulator	SO:0001217, UniRef:UniRef50_U5P6S7, UniRef:UniRef90_A0A0T7K6B0
contig_1	cds	381001	381903	+	LCCHNM_02110		Cation efflux protein	SO:0001217, UniRef:UniRef50_A0A0F2CV19, UniRef:UniRef90_A0A0T7K6D0
contig_1	cds	381950	382780	-	LCCHNM_02115	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0F3HH29, UniRef:UniRef90_A0A0T7K6H8
contig_1	cds	382895	383740	+	LCCHNM_02120		Oxidoreductase, aldo/keto reductase family protein	SO:0001217, UniRef:UniRef50_F5VY58, UniRef:UniRef90_F9M3W4
contig_1	cds	383938	384366	+	LCCHNM_02125		4-carboxymuconolactone decarboxylase	SO:0001217, UniRef:UniRef50_A0A2U2ECU1
contig_1	cds	384468	384599	+	LCCHNM_02130		hypothetical protein	
contig_1	cds	384770	385807	+	LCCHNM_02135		Zinc-containing alcohol dehydrogenase	SO:0001217, UniRef:UniRef50_A0A2X3WPQ1, UniRef:UniRef90_A0A0F2CY55
contig_1	cds	385875	386876	-	LCCHNM_02140	galR	DNA-binding transcriptional regulator GalR	BlastRules:WP_000212522, COG:COG1609, COG:K, SO:0001217, UniRef:UniRef50_Q9ZB11, UniRef:UniRef90_K8MNR5
contig_1	cds	387040	388218	+	LCCHNM_02145	galK	galactokinase	COG:COG0153, COG:G, EC:2.7.1.6, GO:0000287, GO:0004335, GO:0005524, GO:0005829, GO:0006012, SO:0001217, UniRef:UniRef50_P96993, UniRef:UniRef90_Q8DNK7
contig_1	cds	388237	389718	+	LCCHNM_02150	galT	UDP-glucose--hexose-1-phosphate uridylyltransferase	COG:COG4468, COG:G, EC:2.7.7.12, GO:0005737, GO:0006012, GO:0008108, SO:0001217, UniRef:UniRef50_Q9ZB09, UniRef:UniRef90_Q8DNK8
contig_1	cds	389788	390192	+	LCCHNM_02155	paaI	Acyl-CoA thioesterase PaaI, contains HGG motif	COG:COG2050, COG:Q, EC:3.1.2.-, KEGG:K17362, RefSeq:WP_000651224.1, SO:0001217, UniParc:UPI0001E53672, UniRef:UniRef100_A0A150NXJ8, UniRef:UniRef50_K0JNG2, UniRef:UniRef90_A0A0M3KL39
contig_1	cds	390219	391481	-	LCCHNM_02160	pbuX	Xanthine/uracil permease	COG:COG2233, COG:F, KEGG:K16169, SO:0001217, UniRef:UniRef50_Q9LCT9, UniRef:UniRef90_Q9LCT9
contig_1	cds	391481	392062	-	LCCHNM_02165	xpt	xanthine phosphoribosyltransferase	COG:COG0503, COG:F, EC:2.4.2.22, GO:0000310, GO:0005737, GO:0006166, GO:0032265, GO:0046110, KEGG:K03816, SO:0001217, UniRef:UniRef50_Q9ZEE3, UniRef:UniRef90_Q9ZEE3
contig_1	ncRNA-region	392186	392281	-			Purine riboswitch	RFAM:RF00167, SO:0000035
contig_1	cds	392516	392902	-	LCCHNM_02170		Bleomycin resistance protein	RefSeq:WP_000386216.1, SO:0001217, UniParc:UPI00025ABE24, UniRef:UniRef100_A0A121GF87, UniRef:UniRef50_T1ZEA6, UniRef:UniRef90_T1ZEA6
contig_1	cds	392914	393741	-	LCCHNM_02175	exoA	exodeoxyribonuclease III	COG:COG0708, COG:L, EC:3.1.11.2, GO:0003677, GO:0003906, GO:0004519, GO:0005737, GO:0006284, GO:0008081, GO:0008311, GO:0008853, GO:0046872, SO:0001217, UniRef:UniRef50_P0A2X3, UniRef:UniRef90_P0A2X3
contig_1	cds	393875	394330	+	LCCHNM_02180		DUF3290 domain-containing protein	RefSeq:WP_000675332.1, SO:0001217, UniParc:UPI0002180FB9, UniRef:UniRef100_A0A1X1HZ73, UniRef:UniRef50_A3CPI3, UniRef:UniRef90_E1LU17
contig_1	cds	394327	394962	+	LCCHNM_02185		DUF421 domain-containing protein	RefSeq:WP_033683167.1, SO:0001217, UniParc:UPI0004DA04DA, UniRef:UniRef100_A0A081QGR9, UniRef:UniRef50_W1Q650, UniRef:UniRef90_F2QBW1
contig_1	cds	395017	396762	+	LCCHNM_02190	mdlB	ABC-type multidrug transport system, ATPase and permease component	COG:COG1132, COG:V, SO:0001217, UniRef:UniRef50_A0A4F2RSK9, UniRef:UniRef90_A0A4F2RSK9
contig_1	cds	396752	398494	+	LCCHNM_02195	exp8	Putative ABC transporter ATP-binding protein exp8	COG:COG1132, COG:V, GO:0005524, GO:0005886, GO:0140359, SO:0001217, UniRef:UniRef50_P35598, UniRef:UniRef90_P35598
contig_1	cds	398713	399405	+	LCCHNM_02200	wcaJ	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	COG:COG2148, COG:M, RefSeq:WP_000922210.1, SO:0001217, UniParc:UPI0001E5366A, UniRef:UniRef100_A0A081SBF9, UniRef:UniRef50_Q8DNL5, UniRef:UniRef90_Q8DNL5
contig_1	cds	399448	400677	+	LCCHNM_02205	wecE	dTDP-4-amino-4,6-dideoxygalactose transaminase	COG:COG0399, COG:M, SO:0001217, UniRef:UniRef50_A0A7Z9DJ26, UniRef:UniRef90_Q8DNL6
contig_1	cds	401010	402188	+	LCCHNM_02210	trpB	tryptophan synthase subunit beta	RefSeq:WP_136937328.1, SO:0001217, UniParc:UPI0007989080, UniRef:UniRef100_A0A150NH34, UniRef:UniRef50_Q8RGH8, UniRef:UniRef90_A0A0F2DD53
contig_1	cds	402712	404073	+	LCCHNM_02215	trpE	anthranilate synthase component I	COG:COG0147, COG:EH, SO:0001217, UniRef:UniRef50_Q02001, UniRef:UniRef90_F2QBW9
contig_1	cds	404070	404636	+	LCCHNM_02220	pabA	Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase)	COG:COG0512, COG:EH, RefSeq:WP_045611074.1, SO:0001217, UniParc:UPI0005F179B2, UniRef:UniRef100_A0A0F2DA70, UniRef:UniRef50_Q02003, UniRef:UniRef90_A0A0E7TNF1
contig_1	cds	404647	405651	+	LCCHNM_02225	trpD	Anthranilate phosphoribosyltransferase	COG:COG0547, COG:E, EC:2.4.2.18, GO:0000162, GO:0000287, GO:0004048, GO:0005829, SO:0001217, UniRef:UniRef50_Q02000, UniRef:UniRef90_Q04IY6
contig_1	cds	405648	406415	+	LCCHNM_02230	trpC	indole-3-glycerol phosphate synthase TrpC	COG:COG0134, COG:E, EC:4.1.1.48, GO:0000162, GO:0004425, GO:0004640, SO:0001217, UniRef:UniRef50_Q01999, UniRef:UniRef90_Q04IY7
contig_1	cds	406402	407001	+	LCCHNM_02235	trpF	phosphoribosylanthranilate isomerase	COG:COG0135, COG:E, EC:5.3.1.24, GO:0000162, GO:0004640, SO:0001217, UniRef:UniRef50_Q8DVF4, UniRef:UniRef90_Q04IY8
contig_1	cds	406979	408202	+	LCCHNM_02240	trpB	tryptophan synthase subunit beta	COG:COG0133, COG:E, EC:4.2.1.20, GO:0004834, SO:0001217, UniRef:UniRef50_Q7TTS6, UniRef:UniRef90_Q04IY9
contig_1	cds	408195	408971	+	LCCHNM_02245	trpA	tryptophan synthase subunit alpha	COG:COG0159, COG:E, EC:4.2.1.20, GO:0004834, SO:0001217, UniRef:UniRef50_Q8Y6Q7, UniRef:UniRef90_Q97P33
contig_1	cds	408943	409602	-	LCCHNM_02250	pulO	Prepilin signal peptidase PulO (type II secretory pathway) or related peptidase	COG:COG1989, COG:NU, RefSeq:WP_024057881.1, SO:0001217, UniParc:UPI0003D619F5, UniRef:UniRef100_A0A1X1K539, UniRef:UniRef50_F2BU83, UniRef:UniRef90_A0A0F2DAJ4
contig_1	cds	409672	410127	+	LCCHNM_02255		GNAT family acetyltransferase	SO:0001217, UniRef:UniRef50_S3AY25, UniRef:UniRef90_A0A0M5KHX1
contig_1	cds	410176	411321	-	LCCHNM_02260		Low temperature requirement protein	SO:0001217, UniRef:UniRef50_A3CKI5, UniRef:UniRef90_A3CKI5
contig_1	tRNA	411914	411986	-	LCCHNM_02265	trnK	tRNA-Lys(ctt)	SO:0000265
contig_1	cds	412251	413522	-	LCCHNM_02270	rarA	Replication-associated recombination protein RarA (DNA-dependent ATPase)	COG:COG2256, COG:L, KEGG:K07478, SO:0001217, UniRef:UniRef50_O34528, UniRef:UniRef90_A0A1S0ZBL1
contig_1	cds	413638	414108	+	LCCHNM_02275		PF11217 family protein	SO:0001217, UniRef:UniRef50_A0A0E2UDC7, UniRef:UniRef90_K0Z6X8
contig_1	cds	414127	415194	+	LCCHNM_02280		Peptidase-M50 domain-containing protein	SO:0001217, UniRef:UniRef50_Q8CYE3, UniRef:UniRef90_A0A139PNQ0
contig_1	cds	415196	415621	+	LCCHNM_02285		Nudix hydrolase domain-containing protein	SO:0001217, UniRef:UniRef50_A8AZ85, UniRef:UniRef90_A0A3R9ISE1
contig_1	cds	415625	416521	+	LCCHNM_02290		Methionine sulfoxide reductase A	RefSeq:WP_033684841.1, SO:0001217, UniParc:UPI00053566E8, UniRef:UniRef100_UPI00053566E8, UniRef:UniRef50_A0A081Q4T3, UniRef:UniRef90_A0A081QF80
contig_1	cds	416536	417486	+	LCCHNM_02295	prmA	50S ribosomal protein L11 methyltransferase	COG:COG2264, COG:J, EC:2.1.1.-, GO:0005737, GO:0008276, SO:0001217, UniRef:UniRef50_P0DD18, UniRef:UniRef90_Q04J12
contig_1	cds	417488	418231	+	LCCHNM_02300	rsmE	16S rRNA (uracil(1498)-N(3))-methyltransferase	COG:COG1385, COG:J, EC:2.1.1.193, KEGG:K09761, SO:0001217, UniRef:UniRef50_A0A0E2UDN6, UniRef:UniRef90_A0A081R4C5
contig_1	cds	418242	420038	+	LCCHNM_02305	pepF	oligoendopeptidase F	COG:COG1164, COG:E, SO:0001217, UniRef:UniRef50_A0A288Q660, UniRef:UniRef90_A0A1S0ZAK5
contig_1	cds	420284	421075	+	LCCHNM_02310		DUF2785 domain-containing protein	SO:0001217, UniRef:UniRef50_T1ZG83, UniRef:UniRef90_UPI0021B7E73F
contig_1	cds	421180	421848	+	LCCHNM_02315	glpF	Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	COG:COG0580, COG:G, SO:0001217, UniRef:UniRef50_A0A1W7ADU0, UniRef:UniRef90_A0A0F2DX42
contig_1	cds	421906	422397	-	LCCHNM_02320	queF	preQ(1) synthase	RefSeq:WP_049538765.1, SO:0001217, UniParc:UPI00066A2327, UniRef:UniRef100_UPI00066A2327, UniRef:UniRef50_Q5L1B7, UniRef:UniRef90_A0A1S9ZND4
contig_1	cds	422522	423238	-	LCCHNM_02325	queE	7-carboxy-7-deazaguanine synthase QueE	COG:COG0602, COG:H, SO:0001217, UniParc:UPI0003D5ADE4, UniRef:UniRef100_W1UKV6, UniRef:UniRef50_Q81G67, UniRef:UniRef90_F8HCS9
contig_1	cds	423231	423674	-	LCCHNM_02330	queD	6-carboxytetrahydropterin synthase QueD	SO:0001217, UniParc:UPI0021B633AC, UniRef:UniRef100_UPI0021B633AC, UniRef:UniRef50_A0A3S5E1F9, UniRef:UniRef90_A0A3S5E1F9
contig_1	cds	423674	424327	-	LCCHNM_02335	queC	7-cyano-7-deazaguanine synthase QueC	SO:0001217, UniRef:UniRef50_O31675, UniRef:UniRef90_E8K2R4
contig_1	cds	424529	424843	-	LCCHNM_02340	trxA	thioredoxin	COG:COG3118, COG:O, RefSeq:WP_001029581.1, SO:0001217, UniParc:UPI0001BEE499, UniRef:UniRef100_A0A139RMK4, UniRef:UniRef50_A0A116TYV0, UniRef:UniRef90_A0A064C672
contig_1	cds	424859	425080	-	LCCHNM_02345		DUF4649 domain-containing protein	RefSeq:WP_000570256.1, SO:0001217, UniParc:UPI0001E535F6, UniRef:UniRef100_V8I5T0, UniRef:UniRef50_E9FN93, UniRef:UniRef90_E9FN93
contig_1	cds	425180	425560	-	LCCHNM_02350	marR	DNA-binding transcriptional regulator, MarR family	COG:COG1846, COG:K, SO:0001217, UniRef:UniRef50_S3AU67, UniRef:UniRef90_A0A0B7M610
contig_1	cds	425843	426217	+	LCCHNM_02355	lrgA	Murein hydrolase regulator LrgA	KEGG:K06518, RefSeq:WP_000781325.1, SO:0001217, UniParc:UPI0001BEE496, UniRef:UniRef100_I0S9B7, UniRef:UniRef50_A0A074JFM3, UniRef:UniRef90_S3AB85
contig_1	cds	426214	426909	+	LCCHNM_02360		TIGR00659 family protein	RefSeq:WP_001288952.1, SO:0001217, UniParc:UPI0001E535F3, UniRef:UniRef100_A0A0T8EEE3, UniRef:UniRef50_A3CM65, UniRef:UniRef90_A0A0X8JWZ3
contig_1	cds	426961	428508	-	LCCHNM_02365		ABC exporter ATP binding/membrane-spanning protein, drug efflux	SO:0001217, UniRef:UniRef50_A0A448AHZ8, UniRef:UniRef90_A0A0T8BSJ9
contig_1	cds	428647	429414	-	LCCHNM_02370		ABC transporter, ATP-binding protein	SO:0001217, UniRef:UniRef50_E8KDH6, UniRef:UniRef90_G0IC52
contig_1	cds	429430	430125	-	LCCHNM_02375		ABC transporter ATP-binding protein	RefSeq:WP_000054197.1, SO:0001217, UniParc:UPI0001E5441C, UniRef:UniRef100_A0A081QX75, UniRef:UniRef50_A0A0Z8CJW8, UniRef:UniRef90_A0A081QX75
contig_1	cds	430130	430495	-	LCCHNM_02380	yhcF	DNA-binding transcriptional regulator YhcF, GntR family	COG:COG1725, COG:K, KEGG:K07979, RefSeq:WP_000119149.1, SO:0001217, UniParc:UPI0001C4A331, UniRef:UniRef100_A0A081QX76, UniRef:UniRef50_S3AU58, UniRef:UniRef90_A0A0B7LDP5
contig_1	cds	430635	431108	+	LCCHNM_02385	nrdR	transcriptional regulator NrdR	COG:COG1327, COG:K, GO:0003677, GO:0005524, GO:0008270, GO:0045892, RefSeq:WP_001203672.1, SO:0001217, UniParc:UPI0000051968, UniRef:UniRef100_Q04J60, UniRef:UniRef50_A3CPT4, UniRef:UniRef90_Q04J60
contig_1	cds	431109	432278	+	LCCHNM_02390	dnaB	Replication initiation and membrane attachment protein DnaB	COG:COG3611, COG:L, SO:0001217, UniRef:UniRef50_J1H2S4, UniRef:UniRef90_A0A081QNT0
contig_1	cds	432279	433175	+	LCCHNM_02395	dnaI	primosomal protein DnaI	COG:COG1484, COG:L, SO:0001217, UniRef:UniRef50_A0A0E1ENH0, UniRef:UniRef90_A0A0B7LLJ1
contig_1	cds	433172	433885	+	LCCHNM_02400	nfnB	Nitroreductase	COG:C, COG:COG0778, SO:0001217, UniRef:UniRef50_A0A0B7LWY3, UniRef:UniRef90_A0A0B7LWY3
contig_1	cds	433899	435209	+	LCCHNM_02405	der	ribosome biogenesis GTPase Der	COG:COG1160, COG:J, GO:0005525, GO:0042254, RefSeq:WP_001207696.1, SO:0001217, UniParc:UPI0000051964, UniRef:UniRef100_Q04J64, UniRef:UniRef50_Q8DS90, UniRef:UniRef90_Q04J64
contig_1	cds	435684	436031	+	LCCHNM_02410	secA	Preprotein translocase subunit SecA	SO:0001217, UniRef:UniRef50_A0A0F2DWL0, UniRef:UniRef90_UPI0021B5A59A
contig_1	cds	436065	436187	+	LCCHNM_02415	speK	(pseudo) SpeK	SO:0001217, UniRef:UniRef50_G0IC40, UniRef:UniRef90_G0IC40
contig_1	cds	436499	439012	+	LCCHNM_02420	secA	preprotein translocase subunit SecA	COG:COG0653, COG:U, EC:7.4.2.8, GO:0005524, GO:0005737, GO:0005886, GO:0006605, GO:0008564, GO:0017038, GO:0046872, GO:0065002, SO:0001217, UniRef:UniRef50_P28366, UniRef:UniRef90_Q8DNT8
contig_1	cds	439093	440124	+	LCCHNM_02425	aroG1	3-deoxy-7-phosphoheptulonate synthase	COG:COG0722, COG:E, SO:0001217, UniRef:UniRef50_A0A380KZZ4, UniRef:UniRef90_A0A0B7L548
contig_1	cds	440126	441157	+	LCCHNM_02430	aroG1	3-deoxy-7-phosphoheptulonate synthase	COG:COG0722, COG:E, RefSeq:WP_070842386.1, SO:0001217, UniParc:UPI0008AA4F54, UniRef:UniRef100_A0A3R9J272, UniRef:UniRef50_A0A425WBI2, UniRef:UniRef90_A0A081QI94
contig_1	cds	441196	441564	+	LCCHNM_02435	acpS	Phosphopantetheinyl transferase (holo-ACP synthase)	COG:COG0736, COG:I, SO:0001217, UniRef:UniRef50_B9DVI4, UniRef:UniRef90_D3H7J9
contig_1	cds	441554	442657	+	LCCHNM_02440	alr	alanine racemase	COG:COG0787, COG:M, EC:5.1.1.1, KEGG:K01775, SO:0001217, UniRef:UniRef50_Q9RLU5, UniRef:UniRef90_A0A428IUZ9
contig_1	cds	442676	444691	+	LCCHNM_02445	recG	ATP-dependent DNA helicase RecG	COG:COG1200, COG:L, EC:3.6.4.12, GO:0003677, GO:0003678, GO:0005524, GO:0006281, GO:0006310, GO:0016887, SO:0001217, UniRef:UniRef50_Q54900, UniRef:UniRef90_Q54900
contig_1	cds	445012	445992	+	LCCHNM_02450	axe1	Cephalosporin-C deacetylase or related acetyl esterase	COG:COG3458, COG:Q, SO:0001217, UniRef:UniRef50_A0A0T8SLE1, UniRef:UniRef90_A0A0T8SLE1
contig_1	cds	446192	446890	+	LCCHNM_02455	nanE2	Putative N-acetylmannosamine-6-phosphate 2-epimerase 2	COG:COG3010, COG:G, EC:5.1.3.9, GO:0005829, GO:0005975, GO:0006053, GO:0009385, GO:0019262, GO:0047465, SO:0001217, UniRef:UniRef50_Q8DPF0, UniRef:UniRef90_Q8DPF0
contig_1	cds	447005	448333	+	LCCHNM_02460	ugpB	ABC-type glycerol-3-phosphate transport system, periplasmic component	COG:COG1653, COG:G, RefSeq:WP_261116992.1, SO:0001217, UniParc:UPI0021B7F1AA, UniRef:UniRef100_UPI0021B7F1AA, UniRef:UniRef50_A0A064C6G7, UniRef:UniRef90_A0A064C6G7
contig_1	cds	448534	449421	+	LCCHNM_02465	ugpA	ABC-type sugar transport system, permease component	COG:COG1175, COG:G, SO:0001217, UniParc:UPI0004DA84F7, UniRef:UniRef100_A0A178KL54, UniRef:UniRef50_A0A081R4G9, UniRef:UniRef90_A0A081R4G9
contig_1	cds	449437	450276	+	LCCHNM_02470	ugpE	ABC-type glycerol-3-phosphate transport system, permease component	COG:COG0395, COG:G, RefSeq:WP_001192119.1, SO:0001217, UniParc:UPI00021BC878, UniRef:UniRef100_A0A081QNU8, UniRef:UniRef50_A0A062WQR5, UniRef:UniRef90_A0A062WQR5
contig_1	cds	450447	450899	+	LCCHNM_02475	ebgC	Beta-galactosidase, beta subunit	COG:COG2731, COG:G, RefSeq:WP_000575450.1, SO:0001217, UniParc:UPI00016C2769, UniRef:UniRef100_UPI00016C2769, UniRef:UniRef50_A0A447Z212, UniRef:UniRef90_E8KDJ8
contig_1	cds	450919	451563	+	LCCHNM_02480		DUF624 domain-containing protein	SO:0001217, UniRef:UniRef50_T1ZB90
contig_1	cds	451736	452653	+	LCCHNM_02485		N-acetylneuraminate lyase	RefSeq:WP_001281495.1, SO:0001217, UniParc:UPI00021B00BF, UniRef:UniRef100_A0A0U0CI91, UniRef:UniRef50_A0A0F2DBP6, UniRef:UniRef90_A0A0U0CI91
contig_1	cds	452671	453567	+	LCCHNM_02490	nagC	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	COG:COG1940, COG:GK, RefSeq:WP_049491523.1, SO:0001217, UniParc:UPI00066A9051, UniRef:UniRef100_A0A3R9IQS2, UniRef:UniRef50_A0A1S0ZB13, UniRef:UniRef90_A0A1S0ZB13
contig_1	cds	453677	454528	-	LCCHNM_02495	rpiR	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains	COG:COG1737, COG:K, SO:0001217, UniRef:UniRef50_A0A428EPV1, UniRef:UniRef90_A0A501VVA9
contig_1	cds	454736	456778	+	LCCHNM_02500	pbp2b	penicillin-binding protein 2B	BlastRules:WP_001829432, COG:COG0768, COG:DM, GO:0005886, GO:0008360, GO:0008658, GO:0009252, GO:0046677, GO:0071555, GO:0071972, SO:0001217, UniRef:UniRef50_A0A0H2ZQ75, UniRef:UniRef90_A0A0H2ZQ75
contig_1	cds	456789	457385	+	LCCHNM_02505	recR	recombination mediator RecR	COG:COG0353, COG:L, GO:0003677, GO:0006281, GO:0006310, GO:0046872, KEGG:K06187, RefSeq:WP_000966754.1, SO:0001217, UniParc:UPI00016C3245, UniRef:UniRef100_A0A1S0ZAF9, UniRef:UniRef50_P24277, UniRef:UniRef90_Q04J97
contig_1	cds	457902	466322	+	LCCHNM_02510		LPXTG-motif cell wall anchor domain protein	SO:0001217, UniRef:UniRef50_V8I8L8, UniRef:UniRef90_A0A081S8U8
contig_1	cds	466526	467038	+	LCCHNM_02515		Adenine phosphoribosyltransferase	RefSeq:WP_001049318.1, SO:0001217, UniParc:UPI0001C4A890, UniRef:UniRef100_A0A0U0KJJ0, UniRef:UniRef90_A0A0U0KJJ0
contig_1	cds	467221	468165	+	LCCHNM_02520	metA	homoserine O-succinyltransferase	COG:COG1897, COG:E, EC:2.3.1.31, GO:0004414, GO:0005737, GO:0008899, GO:0019281, RefSeq:WP_001122693.1, SO:0001217, UniParc:UPI0001E530F1, UniRef:UniRef100_A0A380KS31, UniRef:UniRef50_R9T6W8, UniRef:UniRef90_Q97PM9
contig_1	cds	468174	468851	+	LCCHNM_02525	dnaD	DNA replication protein DnaD	COG:COG3935, COG:L, SO:0001217, UniRef:UniRef50_Q8DT97, UniRef:UniRef90_A0A0H2UQU9
contig_1	cds	468949	469707	+	LCCHNM_02530	tpiA	triose-phosphate isomerase	COG:COG0149, COG:G, EC:5.3.1.1, GO:0004807, GO:0005737, GO:0006094, GO:0006096, RefSeq:WP_000087893.1, SO:0001217, UniParc:UPI0001E52F2A, UniRef:UniRef100_A0A1S9ZG67, UniRef:UniRef50_Q5XD48, UniRef:UniRef90_A8AWA1
contig_1	cds	469745	470494	+	LCCHNM_02535		hypothetical protein	PFAM:PF01473.23, PFAM:PF19085.3, PFAM:PF19127.3
contig_1	cds	470674	471615	+	LCCHNM_02540		1,4-beta-N-acetylmuramidase	SO:0001217, UniRef:UniRef50_A0A4J1XYS2
contig_1	cds	471848	472366	+	LCCHNM_02545		DNA protection during starvation protein	KEGG:K04047, RefSeq:WP_045604665.1, SO:0001217, UniParc:UPI0005DD78D0, UniRef:UniRef100_A0A0F2DX84, UniRef:UniRef50_C5VZF1, UniRef:UniRef90_A0A081R743
contig_1	cds	472498	473004	+	LCCHNM_02550	folA	Dihydrofolate reductase	COG:COG0262, COG:H, EC:1.5.1.3, KEGG:K00287, SO:0001217, UniRef:UniRef50_Q54801, UniRef:UniRef90_UPI0021B63344
contig_1	cds	473004	473174	+	LCCHNM_02555		Membrane associated protein	RefSeq:WP_000442261.1, SO:0001217, UniParc:UPI0001E542C5, UniRef:UniRef100_A0A0E9GY61, UniRef:UniRef50_I0SI33, UniRef:UniRef90_F9MH77
contig_1	cds	473235	474443	+	LCCHNM_02560	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	COG:COG1219, COG:O, GO:0005524, GO:0008270, GO:0016887, GO:0046983, GO:0051082, GO:0140662, SO:0001217, UniParc:UPI00016DBBAA, UniRef:UniRef100_A0A133RYH8, UniRef:UniRef50_P50866, UniRef:UniRef90_A3CMV1
contig_1	cds	474452	475039	+	LCCHNM_02565	yihA	ribosome biogenesis GTP-binding protein YihA/YsxC	COG:COG0218, COG:D, GO:0000917, GO:0005525, GO:0046872, RefSeq:WP_196311795.1, SO:0001217, UniParc:UPI0018B05180, UniRef:UniRef100_UPI0018B05180, UniRef:UniRef50_Q88VE3, UniRef:UniRef90_Q04JI0
contig_1	cds	475050	475430	+	LCCHNM_02570	ridA	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	COG:COG0251, COG:V, RefSeq:WP_001140423.1, SO:0001217, UniParc:UPI00025B30D5, UniRef:UniRef100_A0A1X1GRC5, UniRef:UniRef50_O34133, UniRef:UniRef90_A0A074JDT3
contig_1	cds	475482	476372	+	LCCHNM_02575	rapZ	RNase adapter RapZ	COG:COG1660, COG:T, GO:0005524, GO:0005525, RefSeq:WP_247953252.1, SO:0001217, UniParc:UPI00200134B4, UniRef:UniRef100_UPI00200134B4, UniRef:UniRef50_O06973, UniRef:UniRef90_Q04JI2
contig_1	cds	476369	477346	+	LCCHNM_02580	cofD	Putative gluconeogenesis factor	COG:COG0391, COG:GH, GO:0005737, GO:0008360, GO:0043743, RefSeq:WP_247953251.1, SO:0001217, UniParc:UPI002000D7BA, UniRef:UniRef100_UPI002000D7BA, UniRef:UniRef50_P0DG78, UniRef:UniRef90_Q97PN8
contig_1	cds	477343	478254	+	LCCHNM_02585	whiA	DNA-binding protein WhiA	COG:COG1481, COG:K, GO:0003677, GO:0007049, GO:0043937, GO:0051301, KEGG:K09762, SO:0001217, UniRef:UniRef50_Q8DTM9, UniRef:UniRef90_Q04JI4
contig_1	cds	478288	479256	-	LCCHNM_02590	trxB	Ferredoxin--NADP reductase	COG:COG0492, COG:O, EC:1.18.1.2, GO:0004324, GO:0004791, GO:0045454, GO:0050660, GO:0050661, KEGG:K21567, SO:0001217, UniRef:UniRef50_A4W460, UniRef:UniRef90_Q04JI5
contig_1	cds	479662	480408	+	LCCHNM_02595	truA	tRNA pseudouridine(38-40) synthase TruA	COG:COG0101, COG:J, EC:5.4.99.12, GO:0003723, GO:0031119, GO:0106029, SO:0001217, UniRef:UniRef50_Q9CI80, UniRef:UniRef90_Q04JF7
